1049.67	3673.85	29.5619	1635.14	73.9048	112.879	
979.692	3673.85	29.5619	1625.9	73.9048	112.879	
979.692	3673.85	29.5619	1607.43	66.5143	122.286	
1119.65	3703	36.9524	1644.38	81.2952	117.582	
956.366	3644.69	22.1714	1644.38	73.9048	117.582	
1096.32	3703	36.9524	1662.86	73.9048	117.582	
1166.3	3703	29.5619	1635.14	59.1238	126.989	
1073	3673.85	29.5619	1644.38	81.2952	117.582	
1306.26	3615.53	36.9524	1662.86	66.5143	122.286	
1516.19	3732.16	22.1714	1644.38	66.5143	136.396	
1516.19	3615.53	29.5619	1635.14	73.9048	126.989	
1586.17	3673.85	36.9524	1635.14	73.9048	136.396	
1469.54	3673.85	36.9524	1625.9	81.2952	136.396	
1842.75	3644.69	66.5143	1625.9	66.5143	131.692	
1749.45	3644.69	59.1238	1625.9	81.2952	131.692	
1702.8	3673.85	51.7333	1653.62	73.9048	126.989	
1842.75	3644.69	73.9048	1644.38	73.9048	131.692	
1866.08	3644.69	81.2952	1653.62	73.9048	136.396	
1609.49	3586.37	125.638	1662.86	66.5143	136.396	
1632.82	3732.16	140.419	1644.38	73.9048	131.692	
1772.78	3673.85	162.59	1653.62	73.9048	131.692	
933.04	3673.85	214.324	1616.67	73.9048	131.692	
1236.28	3703	236.495	1653.62	73.9048	131.692	
909.714	3673.85	258.667	1653.62	59.1238	145.802	
746.432	3703	295.619	1653.62	81.2952	136.396	
956.366	3673.85	303.01	1653.62	73.9048	145.802	
1026.34	3703	339.962	1653.62	59.1238	141.099	
419.868	3644.69	332.571	1653.62	66.5143	145.802	
653.128	3703	354.743	1653.62	73.9048	141.099	
0	3673.85	354.743	1625.9	81.2952	145.802	
233.26	3703	369.524	1653.62	81.2952	150.505	
-303.238	3703	369.524	1635.14	88.6857	145.802	
-653.128	3703	369.524	1653.62	81.2952	155.209	
-676.454	3673.85	369.524	1616.67	81.2952	150.505	
-489.846	3615.53	376.914	1625.9	73.9048	150.505	
-1212.95	3673.85	384.305	1635.14	73.9048	150.505	
-1516.19	3732.16	376.914	1625.9	73.9048	155.209	
-1096.32	3703	362.133	1644.38	81.2952	150.505	
-2076.01	3703	347.352	1625.9	81.2952	155.209	
-2192.64	3673.85	332.571	1653.62	88.6857	150.505	
-2122.67	3644.69	303.01	1625.9	73.9048	159.912	
-2729.14	3673.85	288.229	1635.14	66.5143	159.912	
-3055.71	3673.85	288.229	1635.14	73.9048	159.912	
-3079.03	3673.85	243.886	1644.38	73.9048	164.615	
-4082.05	3732.16	214.324	1616.67	96.0762	155.209	
-4105.38	3732.16	177.371	1625.9	73.9048	159.912	
-4338.64	3673.85	177.371	1653.62	73.9048	164.615	
-5271.68	3703	147.81	1625.9	73.9048	155.209	
-5738.2	3703	125.638	1635.14	73.9048	164.615	
-4968.44	3673.85	96.0762	1607.43	81.2952	169.319	
-5878.15	3615.53	59.1238	1635.14	73.9048	169.319	
-5784.85	3673.85	22.1714	1653.62	88.6857	169.319	
-5621.57	3673.85	-29.5619	1653.62	88.6857	169.319	
-6181.39	3673.85	-36.9524	1644.38	66.5143	169.319	
-5831.5	3673.85	-59.1238	1635.14	73.9048	169.319	
-6321.35	3703	-88.6857	1625.9	73.9048	174.022	
-6717.89	3673.85	-133.029	1644.38	66.5143	174.022	
-6974.48	3644.69	-169.981	1644.38	66.5143	174.022	
-7067.78	3644.69	-177.371	1653.62	66.5143	178.725	
-6717.89	3673.85	-184.762	1662.86	73.9048	174.022	
-7441	3703	-199.543	1635.14	66.5143	183.429	
-7510.97	3703	-214.324	1616.67	73.9048	174.022	
-6857.85	3673.85	-214.324	1653.62	73.9048	174.022	
-6974.48	3703	-206.933	1662.86	73.9048	183.429	
-6368	3673.85	-236.495	1616.67	73.9048	183.429	
-6368	3703	-236.495	1653.62	88.6857	178.725	
-6018.11	3703	-236.495	1616.67	59.1238	183.429	
