0	0	0	0	0	0	
0.0237999	0	0	0	0	0	
0.0475999	0	0	0	0	0	
0.0713998	0	0	0	0	0	
0.0951998	0	0	0	0	0	
0.119	0	0	0	0	0	
0.1428	0	0	0	0	0	
0.1666	0	0	0	0	0	
0.1904	0	0	0	0	0	
0.214199	0	0	0	0	0	
0.237999	0	0	0	0	0	
0.261799	0	0	0	0	0	
0.285599	0	0	0	0	0	
0.309399	0	0	0	0	0	
0.333199	0	0	0	0	0	
0.356999	0	0	0	0	0	
0.380799	0	0	0	0	0	
0.404599	0	0	0	0	0	
0.428399	0	0	0	0	0	
0.452199	0	0	0	0	0	
0.475999	0	0	0	0	0	
0.499799	0	0	0	0	0	
0.523599	0	0	0	0	0	
0.547399	0	0	0	0	0	
0.571199	0	0	0	0	0	
0.594999	0	0	0	0	0	
0.618799	0	0	0	0	0	
0.642599	0	0	0	0	0	
0.666398	0	0	0	0	0	
0.690198	0	0	0	0	0	
0.713998	0	0	0	0	0	
0.737798	0	0	0	0	0	
0.761598	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.785398	0	0	0	0	0	
0.761598	0	0	0	0	0	
0.737798	0	0	0	0	0	
0.713998	0	0	0	0	0	
0.690198	0	0	0	0	0	
0.666398	0	0	0	0	0	
0.642599	0	0	0	0	0	
0.618799	0	0	0	0	0	
0.594999	0	0	0	0	0	
0.571199	0	0	0	0	0	
0.547399	0	0	0	0	0	
0.523599	0	0	0	0	0	
0.499799	0	0	0	0	0	
0.475999	0	0	0	0	0	
0.452199	0	0	0	0	0	
0.428399	0	0	0	0	0	
0.404599	0	0	0	0	0	
0.380799	0	0	0	0	0	
0.356999	0	0	0	0	0	
0.333199	0	0	0	0	0	
0.309399	0	0	0	0	0	
0.285599	0	0	0	0	0	
0.261799	0	0	0	0	0	
0.237999	0	0	0	0	0	
0.214199	0	0	0	0	0	
0.1904	0	0	0	0	0	
0.1666	0	0	0	0	0	
0.1428	0	0	0	0	0	
0.119	0	0	0	0	0	
0.0951998	0	0	0	0	0	
0.0713998	0	0	0	0	0	
0.0475999	0	0	0	0	0	
0.0237999	0	0	0	0	0	
0.0237999	0	0	0	0	0	
0	0	0	0	0	0	
-0.0119	0	0	0	0	0	
-0.0237999	0	0	0	0	0	
-0.0356999	0	0	0	0	0	
-0.0475999	0	0	0	0	0	
-0.0594999	0	0	0	0	0	
-0.0713998	0	0	0	0	0	
-0.0832998	0	0	0	0	0	
-0.0951998	0	0	0	0	0	
-0.1071	0	0	0	0	0	
-0.119	0	0	0	0	0	
-0.1309	0	0	0	0	0	
-0.1428	0	0	0	0	0	
-0.1547	0	0	0	0	0	
-0.1666	0	0	0	0	0	
-0.1785	0	0	0	0	0	
-0.1904	0	0	0	0	0	
-0.2023	0	0	0	0	0	
-0.214199	0	0	0	0	0	
-0.226099	0	0	0	0	0	
-0.237999	0	0	0	0	0	
-0.249899	0	0	0	0	0	
-0.261799	0	0	0	0	0	
-0.273699	0	0	0	0	0	
-0.285599	0	0	0	0	0	
-0.297499	0	0	0	0	0	
-0.309399	0	0	0	0	0	
-0.321299	0	0	0	0	0	
-0.333199	0	0	0	0	0	
-0.345099	0	0	0	0	0	
-0.356999	0	0	0	0	0	
-0.368899	0	0	0	0	0	
-0.380799	0	0	0	0	0	
-0.392699	0	0	0	0	0	
-0.404599	0	0	0	0	0	
-0.416499	0	0	0	0	0	
-0.428399	0	0	0	0	0	
-0.440299	0	0	0	0	0	
-0.452199	0	0	0	0	0	
-0.464099	0	0	0	0	0	
-0.475999	0	0	0	0	0	
-0.487899	0	0	0	0	0	
-0.499799	0	0	0	0	0	
-0.511699	0	0	0	0	0	
