0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0.0153398	0	0	0	0	0	
0.0153398	0	0	0	0	0	
0.0306796	0	0	0	0	0	
0.0306796	0	0	0	0	0	
0.0613592	0	0	0	0	0	
0.076699	0	-0.0153398	0	0	0	
0.0920388	0	0	0	0	0	
0.122718	0	-0.0153398	0	0	0	
0.153398	0	-0.0153398	0	0	0	
0.184078	0	-0.0306796	0	0	0	
0.199418	0	-0.0306796	0	0	0	
0.245437	0	-0.0306796	0	0	0	
0.276117	0	-0.0460194	0	0	0	
0.322136	0	-0.0460194	0	0	0	
0.352816	0	-0.0613592	0	0	0	
0.398835	0	-0.0460194	0	0	0	
0.414175	0	-0.0460194	0	0	0	
0.460194	0	-0.0306796	0	0	0	
0.490874	0	-0.0306796	0	0	0	
0.506214	0	-0.0306796	0	0	0	
0.552233	0	-0.0153398	0	0	0	
0.598253	0	0	0	0	0	
0.628932	0	0	0	0	0	
0.644272	0	0.0153398	0	0	0	
0.705631	0	0	0	0	0	
0.736311	0	0	0	0	0	
0.78233	0	0	0	0	0	
0.78233	0	0.0153398	0	0	0	
0.82835	0	0	0	0	0	
0.843689	0	0.0306796	0	0	0	
0.81301	0	0.0460194	0	0	0	
0.874369	0	0.0613592	0	0	0	
0.859029	0	0.0460194	0	0	0	
0.859029	0	0.0306796	0	0	0	
0.905049	0	0.0306796	0	0	0	
0.905049	0	0.0460194	0	0	0	
0.874369	0	0.076699	0	0	0	
0.935728	0	0.076699	0	0	0	
0.920388	0	0.0460194	0	0	0	
0.874369	0	0.0306796	0	0	0	
0.920388	0	0.0306796	0	0	0	
0.874369	0	0.0460194	0	0	0	
0.81301	0	0.0613592	0	0	0	
0.843689	0	0.0613592	0	0	0	
0.82835	0	0.076699	0	0	0	
0.78233	0	0.0460194	0	0	0	
0.78233	0	0.0460194	0	0	0	
0.76699	0	0.0460194	0	0	0	
0.736311	0	0.0613592	0	0	0	
0.720971	0	0.0613592	0	0	0	
0.736311	0	0.0306796	0	0	0	
0.705631	0	0	0	0	0	
0.659612	0	0	0	0	0	
0.628932	0	0	0	0	0	
0.613592	0	0	0	0	0	
0.552233	0	0	0	0	0	
0.536893	0	0	0	0	0	
0.490874	0	0	0	0	0	
0.506214	0	0	0	0	0	
0.460194	0	-0.0153398	0	0.0153398	0	
0.460194	0	0	0	0	0	
0.429515	0	-0.0153398	0	0	0	
0.368155	0	-0.0306796	0	0	0	
0.383495	0	-0.0306796	0	0	0	
0.368155	0	-0.0460194	0	0	0	
0.352816	0	-0.0306796	0	0	0	
0.352816	0	-0.0153398	0	0	0	
0.337476	0	-0.0153398	0	0	0	
0.352816	0	-0.0306796	0	0	0	
0.368155	0	-0.0306796	0	0	0	
0.352816	0	-0.0460194	0	0	0	
0.368155	0	-0.076699	0	0	0	
0.383495	0	-0.0613592	0	0	0	
0.398835	0	-0.076699	0	0	0	
0.414175	0	-0.0920388	0	0	0	
0.398835	0	-0.0613592	0	0	0	
0.414175	0	-0.0613592	0	0	0	
0.383495	0	-0.0460194	0	0	0	
0.368155	0	-0.0153398	0	0	0	
0.368155	0	0	0	0	0	
0.337476	0	0	0	0	0	
0.322136	0	0.0153398	0	0	0	
0.306796	0	0.0306796	0	0	0	
0.291456	0	0.0460194	0	0	0	
0.260777	0	0.0613592	0	0	0	
0.245437	0	0.0613592	0	0	0	
0.230097	0	0.0613592	0	0	0	
0.199418	0	0.076699	0	0	0	
0.184078	0	0.0613592	0	0	0	
0.168738	0	0.0613592	0	0	0	
0.153398	0	0.0460194	0	0	0	
0.122718	0	0.0460194	0	0	0	
0.076699	0	0.0153398	0	0	0	
0.0613592	0	0.0153398	0	0	0	
0.0306796	0	0.0153398	0	0	0	
0.0306796	0	0	0	0	0	
0	0	0	0	0	0	
0	0	-0.0153398	0	0	0	
-0.0153398	0	-0.0153398	0	0	0	
0	0	-0.0306796	0	0	0	
0	0	-0.0306796	0	0	0	
-0.0306796	0	-0.0460194	0	0	0	
-0.0306796	0	-0.0613592	0	0	0	
-0.0460194	0	-0.076699	0	0	0	
-0.0613592	0	-0.076699	0	0	0	
-0.076699	0	-0.0460194	0	0	0	
-0.0920388	0	-0.0306796	0	0	0	
-0.107379	0	0	0	0	0	
-0.122718	0	0	0	0	0	
-0.153398	0	0	0	0	0	
-0.153398	0	0	0	0	0	
-0.184078	0	0.0153398	0	0	0	
-0.184078	0	0.0153398	0	0	0	
-0.199418	0	0.0153398	0	0	0	
-0.214757	0	0.0153398	0	0	0	
-0.230097	0	0.0153398	0	0	0	
-0.276117	0	0.0153398	0	0	0	
-0.306796	0	0.0153398	0	0	0	
-0.322136	0	0.0153398	0	0	0	
-0.368155	0	0.0153398	0	0	0	
-0.368155	0	0.0153398	0	0	0	
-0.398835	0	0.0153398	0	0	0	
-0.429515	0	0.0153398	0	0	0	
-0.429515	0	0.0153398	0	0	0	
-0.475534	0	0.0153398	0	0	0	
-0.460194	0	0	0	0	0	
-0.490874	0	0	0	0	0	
-0.460194	0	0	0	0	0	
-0.460194	0	0	0	0	0	
-0.506214	0	-0.0153398	0	0	0	
-0.506214	0	-0.0306796	0	0	0	
-0.521553	0	-0.0306796	0	0	0.0102265	
-0.506214	0	-0.0460194	0	0	0.0102265	
-0.521553	0	-0.0306796	0	0	0	
-0.536893	0	-0.0306796	0	0	0	
-0.521553	0	0	0	0	0	
-0.521553	0	0	0	0	0	
-0.490874	0	0	0	0	0	
-0.475534	0	0	0	0	0	
-0.490874	0	0	0	0	0	
-0.490874	0	-0.0153398	0	0	0	
-0.475534	0	-0.0306796	0	0	0	
-0.490874	0	-0.0306796	0	0	0	
-0.460194	0	0	0	0	0	
-0.444854	0	0	0	0	0	
-0.475534	0	0	0	0	0	
-0.460194	0	0	0	0	0	
-0.460194	0	0	0	0	0	
-0.414175	0	0	0	0	0	
-0.398835	0	0	0	0	0	
-0.383495	0	0	0	0	0	
-0.398835	0	0	0	0	0	
-0.383495	0	0	0	0	0	
-0.383495	0	0	0	0	0.0102265	
-0.383495	0	0	0	0	0	
-0.398835	0	0	0	0	0	
-0.398835	0	0.0153398	0	0	0	
-0.414175	0	0.0153398	0	0	0	
-0.429515	0	0.0153398	0	0	0	
-0.429515	0	0.0153398	0	0	0	
-0.460194	0	0.0306796	0	0	0	
-0.460194	0	0.0153398	0	0	0	
-0.460194	0	0.0460194	0	0	0	
-0.490874	0	0.0153398	0	0	0	
-0.536893	0	0.0306796	0	0	0	
-0.582913	0	0.0306796	0	0	0	
-0.613592	0	0.0306796	0	0	0	
-0.644272	0	0.0306796	0	0	0	
-0.705631	0	0.0460194	0	0	0	
-0.720971	0	0.0613592	0	0	0	
-0.751651	0	0.0613592	0	0	0	
-0.751651	0	0.0306796	0	0	0	
-0.78233	0	0.0153398	0	0	0	
-0.843689	0	-0.0153398	0	0	0	
-0.79767	0	0	0	0	0	
-0.859029	0	0	0	0	0	
-0.905049	0	0	0	0	0	
-0.874369	0	-0.0153398	0	0	0	
-0.920388	0	-0.0153398	0	0	0	
-0.966408	0	-0.0153398	0	0	0	
-0.935728	0	-0.0153398	0	0	0	
-0.981748	0	0	0	0	0	
-0.997088	0	-0.0153398	0	0	0	
-0.966408	0	-0.0153398	0	0	0	
-0.951068	0	-0.0460194	0	0	0	
-0.966408	0	-0.0460194	0	0	0	
-0.951068	0	-0.0613592	0	0	0	
-0.951068	0	-0.0460194	0	0	0	
-0.889709	0	-0.0613592	0	0	0	
-0.889709	0	-0.076699	0	0	0.0102265	
-0.905049	0	-0.107379	0	0	0	
-0.82835	0	-0.107379	0	0	0.0102265	
-0.859029	0	-0.0613592	0	0	0	
-0.843689	0	-0.0613592	0	0	0	
-0.79767	0	-0.0460194	0	0	0	
