-1.53398e-005	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
-1.53398e-005	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
-1.53398e-005	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
-1.53398e-005	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
1.53398e-005	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
6.13592e-005	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
0.000107379	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
0.000199417	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
0.000306796	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
0.000460194	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
0.000659612	0	0	-9.81748e-005	3.06796e-005	-0.00023521	
0.000951068	0	-1.53398e-005	-9.81748e-005	3.06796e-005	-0.00023521	
0.0013499	0	-3.06796e-005	-9.81748e-005	3.06796e-005	-0.00023521	
0.00184078	0	-4.60194e-005	-9.81748e-005	3.06796e-005	-0.00023521	
0.00246971	0	-0.000107379	-9.81748e-005	3.06796e-005	-0.00023521	
0.00326738	0	-0.000199417	-9.81748e-005	3.06796e-005	-0.00023521	
0.00423379	0	-0.000368155	-9.81748e-005	3.06796e-005	-0.00023521	
0.00559903	0	-0.000536893	-9.81748e-005	3.06796e-005	-0.00023521	
0.00693359	0	-0.00078233	-9.81748e-005	3.06796e-005	-0.00023521	
0.00845223	0	-0.00105845	-9.81748e-005	3.06796e-005	-0.00023521	
0.0101396	0	-0.00133456	-9.81748e-005	3.06796e-005	-0.00023521	
0.0121645	0	-0.00162602	-9.81748e-005	3.06796e-005	-0.00023521	
0.0144501	0	-0.00190214	-9.81748e-005	3.06796e-005	-0.00023521	
0.0169198	0	-0.00217825	-9.81748e-005	3.06796e-005	-0.00023521	
0.0196196	0	-0.00240835	-9.81748e-005	3.06796e-005	-0.00023521	
0.0225035	0	-0.00259243	-9.81748e-005	3.06796e-005	-0.00023521	
0.0254794	0	-0.00273049	-9.81748e-005	3.06796e-005	-0.00023521	
0.0287161	0	-0.00282252	-9.81748e-005	4.60194e-005	-0.00023521	
0.0321676	0	-0.00283786	-9.81748e-005	4.60194e-005	-0.00023521	
0.0357724	0	-0.00282252	-9.81748e-005	4.60194e-005	-0.00023521	
0.0395614	0	-0.00277651	-9.81748e-005	4.60194e-005	-0.00023521	
0.0435651	0	-0.00274583	-9.81748e-005	4.60194e-005	-0.00023521	
0.0479216	0	-0.00273049	-9.81748e-005	4.60194e-005	-0.00023521	
0.0524775	0	-0.00271515	-9.81748e-005	4.60194e-005	-0.00023521	
0.0570641	0	-0.00268447	-9.81748e-005	4.60194e-005	-0.00023521	
0.0618961	0	-0.00265379	-9.81748e-005	4.60194e-005	-0.00023521	
0.0668202	0	-0.00253107	-9.81748e-005	4.60194e-005	-0.00023521	
0.0717136	0	-0.00230097	-9.81748e-005	4.60194e-005	-0.00023521	
0.0767757	0	-0.00202485	-9.81748e-005	4.60194e-005	-0.00023521	
0.0819453	0	-0.00179476	-9.81748e-005	4.60194e-005	-0.00023521	
0.0870994	0	-0.00159534	-9.81748e-005	4.60194e-005	-0.00023521	
0.0922996	0	-0.00141126	-9.81748e-005	4.60194e-005	-0.00023521	
0.0975919	0	-0.00115049	-9.81748e-005	4.60194e-005	-0.00023521	
0.102884	0	-0.00078233	-9.81748e-005	4.60194e-005	-0.00023521	
0.108268	0	-0.000322136	-9.81748e-005	4.60194e-005	-0.00023521	
0.113729	0	-4.60194e-005	-9.81748e-005	4.60194e-005	-0.00023521	
0.119129	0	0.000184078	-9.81748e-005	4.60194e-005	-0.00023521	
0.124575	0	0.000337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.129928	0	0.000536893	-9.81748e-005	4.60194e-005	-0.00023521	
0.135021	0	0.000843689	-9.81748e-005	4.60194e-005	-0.00023521	
0.140098	0	0.00122718	-9.81748e-005	4.60194e-005	-0.00023521	
0.145069	0	0.00162602	-9.81748e-005	4.60194e-005	-0.00023521	
0.149855	0	0.00194816	-9.81748e-005	4.60194e-005	-0.00023521	
0.154503	0	0.00219359	-9.81748e-005	4.60194e-005	-0.00023521	
0.159104	0	0.00243903	-9.81748e-005	4.60194e-005	-0.00023521	
0.163461	0	0.00274583	-9.81748e-005	4.60194e-005	-0.00023521	
0.167741	0	0.00309864	-9.81748e-005	4.60194e-005	-0.00023521	
0.172082	0	0.00334408	-9.81748e-005	4.60194e-005	-0.00023521	
0.17627	0	0.0033901	-9.81748e-005	4.60194e-005	-0.00023521	
0.180258	0	0.00337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.183986	0	0.00337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.187667	0	0.00337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.191103	0	0.00337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.194386	0	0.00337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.197423	0	0.00337476	-9.81748e-005	4.60194e-005	-0.00023521	
0.200369	0	0.00332874	-9.81748e-005	4.60194e-005	-0.00023521	
0.203237	0	0.0032367	-9.81748e-005	6.13592e-005	-0.00023521	
0.205845	0	0.00314466	-9.81748e-005	6.13592e-005	-0.00023521	
0.208422	0	0.0030833	-9.81748e-005	6.13592e-005	-0.00023521	
0.211198	0	0.00297592	-9.81748e-005	6.13592e-005	-0.00023521	
0.212993	0	0.00283786	-9.81748e-005	6.13592e-005	-0.00023521	
0.215524	0	0.00256175	-9.81748e-005	6.13592e-005	-0.00023521	
0.217595	0	0.00234699	-9.81748e-005	6.13592e-005	-0.00023521	
