-3.14465900000000e-05	-8.34485400000000e-05	-5.06213600000000e-05	-0.000631386500000000	-7.59320100000000e-05	4.75534250000000e-05	0	0	0	0	0	0	1365.73760000000	11861.2760000000	19.5847680000000	1697.03950000000	47.2990680000000	-85.6000350000000	-4.30749650000000	-3.84356875000000	44.6434000000000	0.882220300000000	-0.0877663222000000	0.0485937556040000
-3.14465900000000e-05	-8.34485400000000e-05	-5.06213600000000e-05	-0.000631386500000000	-7.59320100000000e-05	4.65307650000000e-05	0	0	0	0	0	0	1365.73650000000	11853.9740000000	18.1066670000000	1697.03900000000	45.4514250000000	-83.2484100000000	-3.88785400000000	-4.36174875000000	45.4496900000000	0.886101300000000	-0.0888377975000000	0.0435915621255000
-2.60776600000000e-05	-8.34485400000000e-05	-5.06213600000000e-05	-0.000631386500000000	-7.59320100000000e-05	4.44854800000000e-05	0.00306796000000000	0	0	0	0	-0.000511325000000000	1350.57550000000	11855.4385000000	17.3676230000000	1692.88200000000	47.2990740000000	-81.6022300000000	-3.70655100000000	-4.50281585000000	45.7477800000000	0.883566600000000	-0.0914101700000000	0.0410628304565000
2.76116400000000e-05	-8.34485400000000e-05	-5.06213600000000e-05	-0.000631386500000000	-7.43980300000000e-05	4.34628300000000e-05	0.0115048500000000	0	0	0	0	0	1065.99770000000	11840.8555000000	18.8457230000000	1695.65350000000	47.6685800000000	-82.7780350000000	-3.67129150000000	-4.53661300000000	45.9991500000000	0.890014700000000	-0.0899205350000000	0.0410239662630000
0.000136524250000000	-8.34485400000000e-05	-5.06213600000000e-05	-0.000631386500000000	-7.36310400000000e-05	4.34628300000000e-05	0.0237766900000000	0	0	0	0	0	821.075900000000	11859.8155000000	22.9104790000000	1692.88250000000	43.9733340000000	-83.4835600000000	-3.66091350000000	-4.56435439000000	45.9449750000000	0.886297300000000	-0.0896606500000000	0.0407001332925500
0.000336708900000000	-8.34485400000000e-05	-5.06213600000000e-05	-0.000631386500000000	-7.36310400000000e-05	4.29515300000000e-05	0.0352815400000000	0	0	0	0	0	560.990600000000	11868.5660000000	19.9542930000000	1700.73450000000	43.9733440000000	-81.8374100000000	-3.72493450000000	-4.63026575000000	45.9063600000000	0.891057950000000	-0.0969777985000000	0.0421215677500000
0.000583679700000000	-8.34485400000000e-05	-5.44563100000000e-05	-0.000631386500000000	-7.36310400000000e-05	4.29515300000000e-05	0.0506213400000000	0	-0.000766990000000000	0	0	0	433.863700000000	11864.1870000000	22.9104940000000	1699.80950000000	45.4514240000000	-83.9538700000000	-3.81180900000000	-4.70055715000000	45.9787550000000	0.896584400000000	-0.102553730500000	0.0439005231850000
0.000940331550000000	-8.34485400000000e-05	-6.44271800000000e-05	-0.000631386500000000	-7.36310400000000e-05	4.24401800000000e-05	0.0636601700000000	0	-0.00230097000000000	0	0	0	17.4945000000000	11862.7260000000	24.7580970000000	1704.89150000000	43.9733280000000	-81.8374150000000	-3.90185050000000	-4.69835980000000	45.9622200000000	0.896532150000000	-0.106537790000000	0.0439619992030000
0.00138978450000000	-8.34485400000000e-05	-8.82038500000000e-05	-0.000631386500000000	-7.36310400000000e-05	4.24401800000000e-05	0.0820679500000000	0	-0.00383495000000000	0	0	0	-150.452700000000	11872.9310000000	37.6914350000000	1702.11950000000	49.1466650000000	-82.3077500000000	-3.98105150000000	-4.67187110000000	45.9416950000000	0.895585300000000	-0.113930850000000	0.0455305417255000
0.00193664950000000	-8.34485400000000e-05	-0.000123485430000000	-0.000631386500000000	-7.36310400000000e-05	4.19288300000000e-05	0.0966409200000000	0	-0.00690291000000000	0	0	0	-513.172000000000	11872.9405000000	41.0171390000000	1701.19600000000	46.1904740000000	-80.4263800000000	-4.01532100000000	-4.59840460000000	46.0417050000000	0.889661200000000	-0.112737513000000	0.0461297083728000
0.00258782700000000	-8.34485400000000e-05	-0.000177941600000000	-0.000631386500000000	-7.28640500000000e-05	4.14175300000000e-05	0.109679560000000	0	-0.00920388000000000	0	0	0	-530.666500000000	11874.3990000000	43.9733390000000	1695.65450000000	42.1257250000000	-83.2483800000000	-4.07630850000000	-4.53851430000000	46.1661100000000	0.887707550000000	-0.111354670500000	0.0463585598932000
0.00327965200000000	-8.34485400000000e-05	-0.000242368900000000	-0.000631386500000000	-7.28640500000000e-05	4.09062300000000e-05	0.125019150000000	0	-0.00997087000000000	0	0	0	-583.150100000000	11875.8435000000	51.3638100000000	1703.96750000000	43.9733370000000	-83.4835200000000	-4.11814450000000	-4.50636840000000	46.1564750000000	0.884489100000000	-0.115461667850000	0.0470640192000000
0.00409112800000000	-8.34485400000000e-05	-0.000301427200000000	-0.000631386500000000	-7.13300700000000e-05	4.03949300000000e-05	0.141126050000000	0	-0.00690291000000000	0	0	0	-543.496000000000	11886.0660000000	50.2552290000000	1697.03850000000	42.1257230000000	-83.0132150000000	-4.22806450000000	-4.50830315000000	46.2046800000000	0.882950750000000	-0.118266590600000	0.0467153979500000
0.00500691300000000	-8.34485400000000e-05	-0.000354349550000000	-0.000631386500000000	-7.05630800000000e-05	3.98836050000000e-05	0.155699000000000	0	-0.00766990000000000	0	0.000766990000000000	0	-623.970600000000	11871.4885000000	47.6685850000000	1694.72950000000	44.3428590000000	-83.0132200000000	-4.36028300000000	-4.57239085000000	46.2839800000000	0.889161450000000	-0.126136165395000	0.0484363887200000
0.00601780600000000	-8.34485400000000e-05	-0.000388097100000000	-0.000631386500000000	-6.90291000000000e-05	3.88609300000000e-05	0.172573000000000	0	-0.00613592000000000	0	0.000766990000000000	0	-704.445300000000	11881.6790000000	44.7123800000000	1692.88250000000	46.9295290000000	-82.3077550000000	-4.49978450000000	-4.66454640000000	46.2787300000000	0.891224750000000	-0.133468444105000	0.0512568772450000
0.00706244850000000	-8.34485400000000e-05	-0.000414174850000000	-0.000631386500000000	-6.90291000000000e-05	3.83496050000000e-05	0.187145900000000	0	-0.00536893000000000	0	0	-0.000511325000000000	-685.784800000000	11870.0185000000	42.1257140000000	1697.96300000000	45.8209530000000	-83.9538950000000	-4.54812350000000	-4.74733420000000	46.2733350000000	0.894794200000000	-0.135960157500000	0.0514071560500000
0.00824361050000000	-8.34485400000000e-05	-0.000430281550000000	-0.000631386500000000	-6.67281300000000e-05	3.83496050000000e-05	0.207854550000000	0	-0.000766990000000000	0	0.00153398000000000	0	-761.593300000000	11877.3005000000	47.6685690000000	1693.34500000000	47.2990540000000	-84.4241550000000	-4.61510400000000	-4.77586595000000	46.3819050000000	0.898011400000000	-0.135057695000000	0.0523915379050000
0.00955133350000000	-8.34485400000000e-05	-0.000439485450000000	-0.000631386500000000	-6.67281300000000e-05	3.83496050000000e-05	0.227029000000000	0	-0.000766990000000000	0	0	0	-790.751000000000	11881.6860000000	41.7561840000000	1696.11650000000	43.9733320000000	-84.8945650000000	-4.66324690000000	-4.78182020000000	46.4270750000000	0.900167450000000	-0.135021997000000	0.0536946697070000
0.0109610500000000	-8.34485400000000e-05	-0.000451757450000000	-0.000631386500000000	-6.51941400000000e-05	3.83496050000000e-05	0.240068000000000	0	-0.00153398000000000	0	0.000766990000000000	0	-679.952600000000	11897.7135000000	42.1257150000000	1700.27300000000	44.7123890000000	-85.3648150000000	-4.72335200000000	-4.80170815000000	46.4542250000000	0.896664600000000	-0.134699312000000	0.0538833989970000
